"Date","Time","Millisecond","Livello pozzo 1","Livello pozzo 2","Livello pozzo 3","Livello pozzo 4","Livello pozzo 5","Livello pozzo 6","Livello pozzo 7","Livello pozzo 8","Livello pozzo 9","Livello pozzo 10"
"2015/11/26","01:55:43","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:44","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:45","860","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:46","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:47","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:48","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:49","810","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:50","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:51","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:52","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:53","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:54","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:55","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:56","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:57","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:58","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:55:59","810","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:00","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:01","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:02","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:03","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:04","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:05","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:06","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:07","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:08","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:09","830","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:10","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:11","820","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:12","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:13","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:14","850","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:15","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:16","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:17","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:18","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:19","820","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:20","840","93","94","82","82","81","75","71","65","73","89"
"2015/11/26","01:56:21","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:22","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:23","810","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:24","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:25","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:26","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:27","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:28","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:29","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:30","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:31","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:32","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:33","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:34","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:35","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:36","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:37","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:38","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:39","810","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:40","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:41","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:42","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:43","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:44","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:45","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:46","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:47","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:48","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:49","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:50","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:51","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:52","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:53","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:54","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:55","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:56","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:57","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:58","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:56:59","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:00","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:01","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:02","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:03","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:04","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:05","850","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:06","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:07","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:08","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:09","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:10","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:11","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:12","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:13","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:14","820","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:15","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:16","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:17","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:18","840","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:19","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:20","830","92","93","81","81","80","74","70","66","72","90"
"2015/11/26","01:57:21","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:22","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:23","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:24","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:25","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:26","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:27","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:28","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:29","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:30","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:31","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:32","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:33","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:34","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:35","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:36","800","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:37","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:38","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:39","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:40","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:41","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:42","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:43","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:44","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:45","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:46","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:47","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:48","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:49","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:50","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:51","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:52","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:53","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:54","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:55","860","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:56","860","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:57","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:58","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:57:59","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:00","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:01","820","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:02","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:03","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:04","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:05","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:06","860","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:07","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:08","840","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:09","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:10","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:11","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:12","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:13","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:14","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:15","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:16","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:17","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:18","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:19","850","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:20","830","91","92","80","80","79","73","69","67","71","91"
"2015/11/26","01:58:21","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:22","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:23","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:24","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:25","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:26","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:27","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:28","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:29","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:30","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:31","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:32","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:33","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:34","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:35","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:36","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:37","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:38","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:39","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:40","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:41","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:42","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:43","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:44","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:45","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:46","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:47","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:48","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:49","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:50","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:51","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:52","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:53","860","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:54","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:55","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:56","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:57","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:58","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:58:59","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:00","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:01","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:02","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:03","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:04","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:05","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:06","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:07","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:08","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:09","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:10","830","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:11","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:12","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:13","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:14","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:15","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:16","850","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:17","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:18","840","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:19","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:20","820","90","91","79","79","78","72","68","68","70","90"
"2015/11/26","01:59:21","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:22","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:23","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:24","860","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:25","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:26","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:27","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:28","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:29","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:30","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:31","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:32","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:33","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:34","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:35","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:36","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:37","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:38","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:39","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:40","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:41","850","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:42","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:43","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:44","810","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:45","850","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:46","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:47","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:48","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:49","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:50","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:51","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:52","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:53","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:54","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:55","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:56","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:57","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:58","800","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","01:59:59","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:00","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:01","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:02","850","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:03","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:04","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:05","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:06","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:07","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:08","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:09","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:10","820","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:11","860","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:12","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:13","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:14","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:15","840","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:16","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:17","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:18","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:19","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:20","830","89","90","80","78","77","71","67","69","69","89"
"2015/11/26","02:00:21","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:22","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:23","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:24","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:25","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:26","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:27","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:28","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:29","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:30","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:31","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:32","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:33","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:34","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:35","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:36","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:37","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:38","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:39","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:40","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:41","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:42","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:43","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:44","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:45","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:46","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:47","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:48","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:49","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:50","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:51","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:52","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:53","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:54","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:55","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:56","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:57","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:58","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:00:59","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:00","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:01","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:02","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:03","840","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:04","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:05","810","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:06","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:07","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:08","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:09","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:10","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:11","850","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:12","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:13","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:14","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:15","820","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:16","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:17","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:18","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:19","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:20","830","90","89","81","77","76","70","66","70","68","88"
"2015/11/26","02:01:21","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:22","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:23","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:24","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:25","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:26","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:27","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:28","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:29","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:30","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:31","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:32","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:33","820","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:34","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:35","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:36","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:37","860","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:38","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:39","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:40","840","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:41","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:42","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:43","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:44","810","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:45","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:46","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:47","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:48","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:49","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:50","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:51","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:52","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:53","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:54","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:55","830","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:56","850","91","88","82","76","75","69","65","71","67","87"
"2015/11/26","02:01:57","830","91","88","82","76","75","69","65","71","67","87"
